src,explanation_used,literal_used,final_translation,QE_final,QE_literal,QE_explanation,DA_final,DA_literal,DA_explanation,QE_final_gt_literal,DA_final_gt_literal
हाथ धोकर पीछे पड़ना,to chase or target relentlessly,to wash one’s hands and go after,to hound someone,-0.9241256713867188,-0.5809666514396667,-0.4994296133518219,0.5294761061668396,0.41388604044914246,0.9597435593605042,0.0,1.0
पसीना निकलना,to feel nervous or hot,for sweat to come out,to break into a sweat,-0.6349744200706482,-0.08387941122055054,-0.6609668731689453,0.5701654553413391,0.5356730818748474,0.9767817854881287,0.0,1.0
धूल चाटना,to face defeat or humiliation,to lick dust,to eat dust,-0.3604488670825958,-0.4405527412891388,-0.23865345120429993,0.4900719225406647,0.4900096356868744,0.9722623229026794,1.0,1.0
पैरों तले की ज़मीन हिलना,to be shocked badly,the ground under the feet to shake,to be floored,-0.8583913445472717,-0.26684266328811646,-0.7694935202598572,0.5260540246963501,0.47461533546447754,0.9602355360984802,0.0,1.0
दूध का कर्ज चुकाना,to repay parents' love and care,to repay the debt of milk,to repay one's parents for all they've done,-0.02211396023631096,0.1797618865966797,0.0006228499114513397,0.7890687584877014,0.7144536375999451,0.980540931224823,0.0,1.0
मुँह चलाना,to speak unnecessarily,to run the mouth,to talk too much,-0.5144404172897339,-0.6922553777694702,-0.40731045603752136,0.6130222082138062,0.47061607241630554,0.965079665184021,1.0,1.0
छाती धौंकनी चलना,to pant with anger/fear,for the chest’s bellows to pump,to be panting with anger or fear,-0.6798323392868042,-0.7846363186836243,-0.8790242671966553,0.8602827787399292,0.48046454787254333,0.9655064940452576,1.0,1.0
मक्खन लगाना,to flatter for gain,to apply butter,To butter someone up.,-0.649992048740387,-0.7233543992042542,-0.8551048040390015,0.6579833030700684,0.5143279433250427,0.9780856966972351,1.0,1.0
भेड़ चाल चलना,to follow others blindly,to walk the sheep’s gait,to follow the herd,-0.7751067876815796,-0.5729567408561707,-0.6130227446556091,0.6598110795021057,0.4543279707431793,0.975612223148346,0.0,1.0
मुँह लगाना,to get too familiar with elders,to put (someone) to the mouth,Don't get too familiar with your elders.,-0.3360612094402313,-0.860084593296051,-0.44190505146980286,0.7616536021232605,0.4191249907016754,0.9629786014556885,1.0,1.0
छाती पर मूँग दल देना,to oppress cruelly,to grind mung beans on the chest,to make someone's life miserable,-0.7046914100646973,-0.5344603657722473,-0.9697363972663879,0.5163798332214355,0.3601262867450714,0.9727169275283813,0.0,1.0
पैर पटकना,to throw a tantrum,to stamp the foot,throw a tantrum,-0.5207352042198181,-0.5987259149551392,-0.6338654160499573,0.8971891403198242,0.5045437216758728,0.9760450124740601,1.0,1.0
गधे को घोड़ा बनाना,to exaggerate someone’s abilities,to make a donkey into a horse,to make someone out to be better than they are,-0.5560541749000549,0.003243323415517807,-0.6193367838859558,0.6303296089172363,0.44133058190345764,0.9633887410163879,0.0,1.0
धूल फाँकना,to struggle in poverty or hardship,to gulp/eat dust,to scrape by,-0.883101761341095,-0.6541707515716553,-0.7102749943733215,0.4571172297000885,0.41664740443229675,0.9607710838317871,0.0,1.0
हाथ खड़े कर देना,to give up completely,to make (one) raise hands,throw in the towel.,-0.2537165582180023,-0.4361916780471802,-0.42613983154296875,0.41157272458076477,0.4405687153339386,0.9836322069168091,1.0,0.0
पसीना-पसीना होना,to be drenched in sweat (from work or fear),to become sweat-sweat (drenched),to be drenched in sweat,-0.49523720145225525,-0.5270722508430481,-0.34129634499549866,0.8014645576477051,0.6526191830635071,0.9708834290504456,1.0,1.0
दूध में नीम का पत्ता,something that ruins a good thing,a neem leaf in milk,a fly in the ointment,-0.37686392664909363,-0.10925889015197754,-0.5107731819152832,0.39383605122566223,0.3814217746257782,0.9662830233573914,0.0,1.0
पैरों पर कुल्हाड़ी चलाना,to self-sabotage,to swing an axe on one’s own feet,To shoot oneself in the foot.,-0.4049358665943146,-0.13284394145011902,-0.8152083158493042,0.5099966526031494,0.4542512595653534,0.9653065800666809,0.0,1.0
गधे को फूलों की माला पहनाना,to honor an undeserving person,to put a garland of flowers on a donkey,To heap honors on the undeserving.,-0.4968412220478058,-0.10991087555885315,-0.658140242099762,0.7067694067955017,0.43905624747276306,0.9612047076225281,0.0,1.0
भेड़ बनना,to lack independent thought,to become a sheep,to follow the herd,-0.4165950119495392,-0.212156280875206,-0.4742605984210968,0.5019805431365967,0.4300409257411957,0.9755147695541382,0.0,1.0
आगाह करना,to warn in advance,to forewarn,to give advance warning,-0.3654738962650299,-0.3557604253292084,-0.33896392583847046,0.8813247680664062,0.7643093466758728,0.978462278842926,0.0,1.0
मुँह मीठा होना,to taste success,for the mouth to become sweet,to get a taste of success,-0.5516324043273926,-0.40733233094215393,-0.6071031093597412,0.8647879958152771,0.6050658226013184,0.9771751761436462,0.0,1.0
मगजमारी करना,to toil mentally,to do brain-beating,to rack one's brains,-0.9820433855056763,-0.9613415598869324,-0.7777369618415833,0.4992429316043854,0.5293291807174683,0.9763562083244324,0.0,0.0
धूल झाड़ना,to scold or reprimand strongly,to shake off dust,to chew someone out,-0.8472261428833008,0.10775041580200195,-0.7754650712013245,0.4146922528743744,0.41848626732826233,0.9644016623497009,0.0,0.0
गधे के कान में बांसुरी,to waste effort on someone ignorant,a flute in a donkey’s ear,casting pearls before swine,-0.5740219950675964,0.18439240753650665,-0.5069447159767151,0.31964176893234253,0.34349238872528076,0.969020426273346,0.0,0.0
खून पसीना एक करना,to work tirelessly,to make blood and sweat one,to work tirelessly,-0.49280789494514465,-0.34402549266815186,-0.4928083121776581,0.9773194193840027,0.48578330874443054,0.9773194193840027,0.0,1.0
हाथ पाँव फूल जाना,to panic or get nervous,for hands and feet to bloom,to get nervous,-0.9082234501838684,-0.748742401599884,-0.7013130784034729,0.7910534143447876,0.38721680641174316,0.9659889340400696,0.0,1.0
माथा पीटना,to regret greatly,to beat the forehead,to kick oneself,-0.8287249207496643,-0.6202752590179443,-0.8520711064338684,0.4133444130420685,0.48090168833732605,0.9768901467323303,0.0,0.0
भेड़ की तरह भागना,to run after the crowd,to run like sheep,to follow the herd,-0.45053479075431824,-0.10168042778968811,-0.24789920449256897,0.7478352785110474,0.6844145655632019,0.9761002063751221,0.0,1.0
पैरों की जूती समझना,to treat with utter disdain,to consider (someone) the shoe of the feet,treat someone like dirt,-0.4928126633167267,-0.5456359386444092,-0.7216264605522156,0.5107739567756653,0.38279110193252563,0.9555842280387878,1.0,1.0
आग-बबूला कर देना,to enrage someone greatly,to turn (someone) fire-furious,to make someone see red,-0.6838489174842834,-0.6238915920257568,-0.47479841113090515,0.4932140111923218,0.5747202634811401,0.9732994437217712,0.0,0.0
हाथ मलना,to regret something deeply,to rub the hands,to kick oneself,-0.8777303099632263,-0.4345548748970032,-0.5445424914360046,0.3829236924648285,0.40915098786354065,0.9711595177650452,0.0,0.0
धूल में मिलाना,to destroy completely,to mix into dust,to reduce to dust,-0.7564118504524231,-0.42742371559143066,-0.8215981125831604,0.5708092451095581,0.48770269751548767,0.9827468991279602,0.0,1.0
मुँह बिचकाना,to show irritation or disgust,to pucker/twist the mouth,to grimace,-0.6291071772575378,-0.48522594571113586,-0.32335522770881653,0.47743746638298035,0.4720287024974823,0.9753969311714172,0.0,1.0
खून खौलना,to feel extreme anger,for the blood to boil,to be seething with anger,-0.5900560617446899,-0.1974520981311798,-0.5786505341529846,0.7069503664970398,0.5105596780776978,0.9720016121864319,0.0,1.0
दूध का दूध अलग करना,to identify right and wrong clearly,to separate milk as milk,Separate the wheat from the chaff.,0.04993743076920509,-0.32190290093421936,-0.16169393062591553,0.4356459379196167,0.41772231459617615,0.9778711795806885,1.0,1.0
गाय का दूध पीना,to live peacefully and simply,to drink the cow’s milk,"to lead a quiet, simple life",-0.1990012377500534,0.29473206400871277,-0.3914296329021454,0.8177924156188965,0.45931118726730347,0.9780200123786926,0.0,1.0
दूध की धार बनना,to prosper or flourish,to become a stream/jet of milk,to thrive,-0.5120997428894043,-0.17581260204315186,-0.4196792244911194,0.6432470679283142,0.42772623896598816,0.9738056659698486,0.0,1.0
पैर उखड़ जाना,to lose grip or stability,for the feet to be uprooted,to lose one's footing.,-0.597959041595459,-0.6817472577095032,-0.43333199620246887,0.7556982040405273,0.5366816520690918,0.9766576886177063,1.0,1.0
माथा ठोकना,to plead earnestly or pray,to knock the forehead,to beg on one's knees.,-0.7979676127433777,-0.7788863778114319,-0.8135076761245728,0.4542791545391083,0.4586196839809418,0.9634968042373657,0.0,0.0
भेड़िया बनना,to be cruel or selfish,to become a wolf,to be ruthless,-0.35303258895874023,-0.03328048065304756,-0.32498517632484436,0.761098325252533,0.4483967423439026,0.9751554727554321,0.0,1.0
दिमाग गुम होना,to lose one’s senses,for the brain to be lost,to lose one's mind,-0.1864011585712433,-0.34985825419425964,-0.12623152136802673,0.8698276281356812,0.5695920586585999,0.9805365204811096,1.0,1.0
मुँह पीटना,to cry loudly in distress,to beat the mouth/face,to cry one's eyes out,-0.44741931557655334,-0.4843789041042328,-0.46169450879096985,0.5636807084083557,0.40279802680015564,0.9699252247810364,1.0,1.0
रंग में रँग जाना,to blend or adapt fully,to be dyed in the color,to fit right in.,-0.6001532673835754,-0.6430953145027161,-0.608396053314209,0.6034378409385681,0.48895183205604553,0.9737569689750671,1.0,1.0
आग में तपना,to go through severe trials,to be tempered in fire,to be tried by fire,-0.5918950438499451,-0.4090498387813568,-0.3846719563007355,0.6247907280921936,0.46926864981651306,0.9777677655220032,0.0,1.0
खून जलाना,to waste emotional energy,to burn blood,to worry oneself sick,-0.7634286284446716,0.03134367614984512,-0.24521151185035706,0.46392568945884705,0.4614892303943634,0.9785575270652771,0.0,1.0
गाय बनना,to act innocent or submissive,to become a cow,play innocent,0.3005448877811432,-0.28239330649375916,-0.06535114347934723,0.5993212461471558,0.4325045645236969,0.981806218624115,1.0,1.0
माथे पर बल पड़ना,to appear tense,for wrinkles/tension to appear on the forehead,to furrow one's brow,-0.5624484419822693,-0.21630731225013733,-0.5571231245994568,0.5096383690834045,0.5960919857025146,0.9816920161247253,0.0,0.0
धूल उड़ाना,to make a scene unnecessarily,to raise/fly dust,kick up a fuss,-0.22454491257667542,-0.1173185408115387,-0.6345461010932922,0.5906605124473572,0.42867234349250793,0.9601505398750305,0.0,1.0
दूध पीता बच्चा नहीं हूँ,I’m not naive anymore,I am not a milk-drinking child,I'm not naive anymore.,-0.2544214427471161,0.4179115295410156,-0.1807832568883896,0.9699890613555908,0.5473749041557312,0.9858959317207336,0.0,1.0
आग ठंडी कर देना,to pacify anger,to make the fire cool,to calm someone's anger,-0.23892101645469666,-0.12072131037712097,-0.2177899181842804,0.8262894749641418,0.6994393467903137,0.9789055585861206,0.0,1.0
धूल झोंकना,to deceive or mislead someone,to throw dust (in the eyes),to pull the wool over someone's eyes,-0.36750054359436035,-0.38244011998176575,-0.39343568682670593,0.41561976075172424,0.3989182710647583,0.9729976058006287,1.0,1.0
